Rapportår	Inkubator	Orgnr_ink	Målbedrift	MålbedriftID	Orgnr_bedrift	Fase	Avtalestart	Avtaleslutt	Avslutt engasjement	Bransje	NACE	Etableringsdato	Etableringsår	Fylke	Kommunenr	Kommune	I Forr.messig innovasjon i løpet av året	Inkubatorbedrift i løpet av året	I Preinkubasjon i løpet av året	Kvinnelig daglig leder	Kvinnelig styreleder	KvinneligGrunder	Markedsverdien på innovasjonsstøttetjenester fra inkubatoren	Fakturert egenandel	Sum innovasjonsstøtte fra inkubatoren	Støtteintensitet	kommune_lat	kommune_lon	kommune_lat_lon	fylke_lat	fylke_lon	fylke_lat_lon	Avtalestart_år	Avtaleslutt_år
2013	Fram Flora AS 	987075155	Havfront AS	654.0	911842181	Preinkubasjon	2013-08-24	2013-08-30	SANN	Industri	(tom)	2013-04-01	2013	SOGN OG FJORDANE	1438	BREMANGER	0.0	0.0	1.0	0	0	0	0	0	0	0	61.76862	5.28907	61.76862,5.28907	61.18103000000001	6.85452	61.18103,6.85452	2013	2013
2013	Fram Flora AS 	987075155	MARINE PRODUCERS NORGE AS	656.0	912529029	Inkubatorbedrift	2013-10-10	2015-12-31	USANN	Annet	(tom)	2013-10-03	2013	HORDALAND	1201	BERGEN	0.0	1.0	1.0	0	0	0	13800	3450	10350	75	60.391999999999996	5.327999999999999	60.392,5.328	60.38697	5.33206	60.38697,5.33206	2013	2015
2013	Fram Flora AS 	987075155	FLO MARINE AS	159.0	998769221	Inkubatorbedrift	2013-10-22	2015-12-31	USANN	Industri	(tom)	2012-06-28	2012	SOGN OG FJORDANE	1401	FLORA	0.0	1.0	0.0	0	0	0	13800	3450	10350	75	61.59994	5.03144	61.59994,5.03144	61.18103000000001	6.85452	61.18103,6.85452	2013	2015
2013	Fram Flora AS 	987075155	REMB TECHNOLOGIES AS	655.0	912621189	Inkubatorbedrift	2013-11-21	2015-12-31	USANN	Industri	(tom)	2013-10-22	2013	SOGN OG FJORDANE	1401	FLORA	0.0	1.0	1.0	0	0	0	4600	1150	3450	75	61.59994	5.03144	61.59994,5.03144	61.18103000000001	6.85452	61.18103,6.85452	2013	2015
2013	Hedmark Kunnskapspark AS	982009219	RENECO AS	162.0	996933350	Inkubatorbedrift	2011-04-16	2014-06-30	USANN	Industri	(tom)	2011-05-05	2011	HEDMARK	0403	HAMAR	0.0	1.0	0.0	0	0	0	0	0	0	0	60.79451	11.0783	60.79451,11.0783	60.79529	11.08254	60.79529,11.08254	2011	2014
2013	Hedmark Kunnskapspark AS	982009219	BIOPRODUKSJON AS	163.0	991593675	Inkubatorbedrift	2012-01-01	2014-06-30	USANN	Energi	(tom)	2007-06-01	2007	HEDMARK	0403	HAMAR	0.0	1.0	0.0	0	0	0	57600	14400	43200	75	60.79451	11.0783	60.79451,11.0783	60.79529	11.08254	60.79529,11.08254	2012	2014
2013	Hedmark Kunnskapspark AS	982009219	DECON SFS AS	165.0	997167023	Postinkubasjon	2012-01-01	2014-06-30	USANN	Mat og Natur	(tom)	2011-06-25	2011	HEDMARK	0423	GRUE	0.0	1.0	0.0	0	0	0	57600	14400	43200	75	60.45133000000001	12.05489	60.45133,12.05489	60.79529	11.08254	60.79529,11.08254	2012	2014
2013	Hedmark Kunnskapspark AS	982009219	KRILLBITE STUDIO AS	166.0	997311876	Inkubatorbedrift	2011-07-01	2014-06-30	USANN	IKT	(tom)	2011-08-23	2011	HEDMARK	0403	HAMAR	0.0	1.0	0.0	0	0	1	76800	19200	57600	75	60.79451	11.0783	60.79451,11.0783	60.79529	11.08254	60.79529,11.08254	2011	2014
2013	Hedmark Kunnskapspark AS	982009219	LUMEX TRAFFIC SOLUTIONS AS	169.0	997935551	Inkubatorbedrift	2012-09-19	2015-06-30	USANN	IKT	(tom)	2011-12-09	2011	HEDMARK	0402	KONGSVINGER	0.0	1.0	0.0	0	0	0	76800	19200	57600	75	60.19116999999999	11.99916	60.19117,11.99916	60.79529	11.08254	60.79529,11.08254	2012	2015
2013	Hedmark Kunnskapspark AS	982009219	SOCIALCEE AS	170.0	898125092	Inkubatorbedrift	2012-09-01	2014-08-31	USANN	IKT	(tom)	2012-01-09	2012	HEDMARK	0403	HAMAR	0.0	1.0	0.0	0	0	0	64000	16000	48000	75	60.79451	11.0783	60.79451,11.0783	60.79529	11.08254	60.79529,11.08254	2012	2014
2013	Hedmark Kunnskapspark AS	982009219	EQUAL CONSULTING AS	172.0	999286631	Inkubatorbedrift	2013-10-01	2015-10-01	USANN	Tjenesteyting	(tom)	2012-11-30	2012	HEDMARK	0402	KONGSVINGER	0.0	1.0	0.0	0	0	0	6400	1600	4800	75	60.19116999999999	11.99916	60.19117,11.99916	60.79529	11.08254	60.79529,11.08254	2013	2015
2013	Hedmark Kunnskapspark AS	982009219	BidWinTravel.com AS	173.0	998302935	Inkubatorbedrift	2012-10-01	2014-10-01	USANN	Reiseliv	(tom)	2012-04-11	2012	HEDMARK	0402	KONGSVINGER	0.0	1.0	0.0	0	1	1	9600	4800	4800	50	60.19116999999999	11.99916	60.19117,11.99916	60.79529	11.08254	60.79529,11.08254	2012	2014
2013	Hedmark Kunnskapspark AS	982009219	FINNSKOGEN KLATREPARK AS	174.0	998602807	Alumni	(tom)	(tom)	(tom)	Reiseliv	(tom)	2012-07-24	2012	HEDMARK	0402	KONGSVINGER	0.0	1.0	0.0	(tom)	(tom)	(tom)	76800	19200	(tom)	(tom)	60.19116999999999	11.99916	60.19117,11.99916	60.79529	11.08254	60.79529,11.08254	(tom	(tom
2013	Hedmark Kunnskapspark AS	982009219	VINGER UTVIKLING AS	175.0	986392785	Inkubatorbedrift	2013-01-01	2015-06-30	USANN	Reiseliv	(tom)	2003-12-01	2003	HEDMARK	0402	KONGSVINGER	0.0	1.0	0.0	0	0	0	19200	4800	14400	75	60.19116999999999	11.99916	60.19117,11.99916	60.79529	11.08254	60.79529,11.08254	2013	2015
2013	Hedmark Kunnskapspark AS	982009219	GING AS	176.0	998923085	Inkubatorbedrift	2012-11-01	2015-06-30	USANN	Mat og Natur	(tom)	2012-09-26	2012	HEDMARK	0403	HAMAR	0.0	1.0	0.0	1	1	1	76800	19200	57600	75	60.79451	11.0783	60.79451,11.0783	60.79529	11.08254	60.79529,11.08254	2012	2015
2013	Hedmark Kunnskapspark AS	982009219	SUPERPARK AS	177.0	999309569	Inkubatorbedrift	2013-06-01	2014-12-31	USANN	Reiseliv	(tom)	2012-10-15	2012	HEDMARK	0428	TRYSIL	0.0	1.0	0.0	0	0	0	0	0	0	0	61.31549	12.26422	61.31549,12.26422	60.79529	11.08254	60.79529,11.08254	2013	2014
2013	Hedmark Kunnskapspark AS	982009219	EFFEKTIV ENERGI AS	181.0	999587836	Inkubatorbedrift	2013-12-01	2015-12-30	USANN	Energi	(tom)	2013-01-02	2013	HEDMARK	0403	HAMAR	0.0	1.0	0.0	0	0	0	6000	1500	4500	75	60.79451	11.0783	60.79451,11.0783	60.79529	11.08254	60.79529,11.08254	2013	2015
2013	Hedmark Kunnskapspark AS	982009219	INTERLINK SOFTWARE NORDIC AS	2506.0	995875608	Alumni	(tom)	(tom)	(tom)	IKT	(tom)	2010-09-18	2010	HEDMARK	0402	KONGSVINGER	0.0	1.0	0.0	(tom)	(tom)	(tom)	0	0	(tom)	(tom)	60.19116999999999	11.99916	60.19117,11.99916	60.79529	11.08254	60.79529,11.08254	(tom	(tom
2013	Hedmark Kunnskapspark AS	982009219	MOONDROP AS	2507.0	997514602	Postinkubasjon	2011-04-01	2014-06-30	USANN	IKT	(tom)	2011-08-18	2011	HEDMARK	0403	HAMAR	0.0	1.0	0.0	0	0	0	38400	9600	28800	75	60.79451	11.0783	60.79451,11.0783	60.79529	11.08254	60.79529,11.08254	2011	2014
2013	Hedmark Kunnskapspark AS	982009219	MyGreenCertificate AS	2508.0	998253675	Alumni	2012-06-11	2013-06-30	(tom)	Energi	(tom)	2012-04-17	2012	HEDMARK	0402	KONGSVINGER	0.0	1.0	0.0	(tom)	(tom)	(tom)	48000	12000	36000	75	60.19116999999999	11.99916	60.19117,11.99916	60.79529	11.08254	60.79529,11.08254	2012	2013
2013	Hedmark Kunnskapspark AS	982009219	ROOFMOOSE AS	2509.0	998852927	Alumni	(tom)	(tom)	(tom)	IKT	(tom)	2012-09-19	2012	HEDMARK	0403	HAMAR	0.0	1.0	0.0	(tom)	(tom)	(tom)	56000	14400	(tom)	(tom)	60.79451	11.0783	60.79451,11.0783	60.79529	11.08254	60.79529,11.08254	(tom	(tom
2013	Hedmark Kunnskapspark AS	982009219	Saga Dental Supply AS	2510.0	912670953	Inkubatorbedrift	2012-12-15	2013-12-31	USANN	Helse	(tom)	1976-11-26	1976	HEDMARK	0402	KONGSVINGER	0.0	1.0	0.0	0	0	0	0	0	0	0	60.19116999999999	11.99916	60.19117,11.99916	60.79529	11.08254	60.79529,11.08254	2012	2013
2013	Hedmark Kunnskapspark AS	982009219	SAREPTA STUDIO AS	2511.0	996092070	Inkubatorbedrift	2011-01-01	2013-12-31	USANN	IKT	(tom)	2010-09-09	2010	HEDMARK	0403	HAMAR	0.0	1.0	0.0	1	0	1	38400	9600	28800	75	60.79451	11.0783	60.79451,11.0783	60.79529	11.08254	60.79529,11.08254	2011	2013
2013	Hedmark Kunnskapspark AS	982009219	VISIT INFO AS	2512.0	998043336	Alumni	(tom)	(tom)	(tom)	IKT	(tom)	2012-04-16	2012	HEDMARK	0403	HAMAR	0.0	1.0	0.0	(tom)	(tom)	(tom)	32000	8000	(tom)	(tom)	60.79451	11.0783	60.79451,11.0783	60.79529	11.08254	60.79529,11.08254	(tom	(tom
2013	Hedmark Kunnskapspark AS	982009219	SCAN4NEWS AS	2513.0	987777885	Inkubatorbedrift	2011-04-16	2013-12-31	USANN	IKT	(tom)	2012-01-04	2012	HEDMARK	0403	HAMAR	0.0	1.0	0.0	0	0	0	43200	10800	32400	75	60.79451	11.0783	60.79451,11.0783	60.79529	11.08254	60.79529,11.08254	2011	2013
2013	Hedmark Kunnskapspark AS	982009219	Kunnskapsegget	2590.0	983971709	Forr.messig innovasjon	2012-06-15	2014-06-15	USANN	IKT	(tom)	2011-10-01	2011	HEDMARK	0412	RINGSAKER	1.0	0.0	0.0	(tom)	(tom)	0	51200	12800	38400	75	60.88216	10.9503	60.88216,10.9503	60.79529	11.08254	60.79529,11.08254	2012	2014
2013	Hedmark Kunnskapspark AS	982009219	ORBITON AS	171.0	913083768	Inkubatorbedrift	2013-10-15	2015-10-15	USANN	Tjenesteyting	(tom)	2014-01-07	2014	HEDMARK	0403	HAMAR	0.0	1.0	0.0	0	0	0	6400	1600	4800	75	60.79451	11.0783	60.79451,11.0783	60.79529	11.08254	60.79529,11.08254	2013	2015
2013	Hedmark Kunnskapspark AS	982009219	NOREXECO ASA	178.0	998548217	Inkubatorbedrift	2013-12-01	2015-12-01	USANN	Tjenesteyting	(tom)	2012-05-03	2012	HEDMARK	0402	KONGSVINGER	0.0	1.0	0.0	0	0	0	0	0	0	0	60.19116999999999	11.99916	60.19117,11.99916	60.79529	11.08254	60.79529,11.08254	2013	2015
2013	Hedmark Kunnskapspark AS	982009219	SMART RAIL AS	1971.0	913266099	Inkubatorbedrift	2014-10-01	2016-09-30	USANN	Industri	(tom)	2014-02-10	2014	HEDMARK	0402	KONGSVINGER	0.0	1.0	0.0	0	0	0	1600	6400	-4800	0	60.19116999999999	11.99916	60.19117,11.99916	60.79529	11.08254	60.79529,11.08254	2014	2016
2013	Hedmark Kunnskapspark AS	982009219	VIXEL AS	180.0	998643007	Inkubatorbedrift	2013-12-01	2015-12-31	USANN	IKT	(tom)	2012-06-21	2012	OPPLAND	0502	GJØVIK	0.0	1.0	0.0	0	0	0	6000	1500	4500	75	60.79472	10.69287	60.79472,10.69287	61.11632	10.46215	61.11632,10.46215	2013	2015
2013	Hedmark Kunnskapspark AS	982009219	ITEST TROND HEIDE	182.0	912253023	Inkubatorbedrift	2013-12-01	2015-12-01	USANN	IKT	(tom)	2013-07-29	2013	HEDMARK	0402	KONGSVINGER	0.0	1.0	0.0	0	0	0	0	0	0	0	60.19116999999999	11.99916	60.19117,11.99916	60.79529	11.08254	60.79529,11.08254	2013	2015
2013	Hedmark Kunnskapspark AS	982009219	RENEE DEKKER	326.0	913420772	Inkubatorbedrift	2014-10-01	2016-09-30	USANN	Reiseliv	(tom)	2014-03-27	2014	HEDMARK	0412	RINGSAKER	0.0	1.0	0.0	1	0	1	2	1	1	50	60.88216	10.9503	60.88216,10.9503	60.79529	11.08254	60.79529,11.08254	2014	2016
2013	Industriinkubatoren Proventia AS	912062120	GRENLAND ENERGY AS	1357.0	999271901	Inkubatorbedrift	2013-06-11	(tom)	USANN	Industri	(tom)	2012-11-26	2012	TELEMARK	0805	PORSGRUNN	0.0	1.0	1.0	0	0	0	36000	9000	27000	75	59.1419	9.6568	59.1419,9.6568	59.21608000000001	9.61103	59.21608,9.61103	2013	(tom
2013	Industriutvikling Vest AS	997044509	God jord	2163.0	999999999	Alumni	2013-01-01	2013-12-31	(tom)	Industri	(tom)	2013-12-31	2013	HORDALAND	1264	AUSTRHEIM	0.0	1.0	0.0	(tom)	(tom)	(tom)	179000	64000	115000	64.25	60.77741999999999	4.93227	60.77742,4.93227	60.38697	5.33206	60.38697,5.33206	2013	2013
2013	Industriutvikling Vest AS	997044509	CCS Klynge	1599.0	(tom)	Alumni	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)							(tom	(tom
2013	Industriutvikling Vest AS	997044509	Frekhaug Trevare AS	1601.0	998603595	Forr.messig innovasjon	2013-09-16	2013-12-31	USANN	Industri	(tom)	2012-07-01	2012	HORDALAND	1256	MELAND	1.0	0.0	0.0	(tom)	(tom)	0	20000	5000	15000	75	60.51777	5.24063	60.51777,5.24063	60.38697	5.33206	60.38697,5.33206	2013	2013
2013	Industriutvikling Vest AS	997044509	IR-Teknikk AS	1602.0	911771934	Inkubatorbedrift	2013-01-01	2014-05-31	USANN	Industri	(tom)	2013-03-01	2013	HORDALAND	1264	AUSTRHEIM	0.0	1.0	0.0	0	0	0	50000	15000	35000	70	60.77741999999999	4.93227	60.77742,4.93227	60.38697	5.33206	60.38697,5.33206	2013	2014
2013	Industriutvikling Vest AS	997044509	Industrielt Kompetansesenter	1604.0	000000000	Postinkubasjon	2013-01-01	(tom)	USANN	FoU/Undervisning	(tom)	2013-12-31	2013	HORDALAND	1263	LINDÅS	0.0	0.0	0.0	0	0	0	0	0	0	0	60.5491	5.28559	60.5491,5.28559	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	Mongstad Fjernvarme	1606.0	(tom)	Alumni	(tom)	(tom)	(tom)	Energi	(tom)	(tom)	(tom)	HORDALAND	1264	AUSTRHEIM	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	60.77741999999999	4.93227	60.77742,4.93227	60.38697	5.33206	60.38697,5.33206	(tom	(tom
2013	Industriutvikling Vest AS	997044509	Mongstad Rigghavn	1607.0	(tom)	Alumni	(tom)	(tom)	(tom)	Industri	(tom)	(tom)	(tom)	HORDALAND	1264	AUSTRHEIM	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	60.77741999999999	4.93227	60.77742,4.93227	60.38697	5.33206	60.38697,5.33206	(tom	(tom
2013	Industriutvikling Vest AS	997044509	Nordhordland Bioenergi	1608.0	891812582	Postinkubasjon	2013-01-01	(tom)	USANN	Energi	(tom)	2007-09-25	2007	HORDALAND	1260	RADØY	0.0	1.0	0.0	0	0	0	0	0	0	0	60.64187	5.0411	60.64187,5.0411	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	PLASTINVENT AS	1609.0	937740085	Forr.messig innovasjon	2013-06-26	2015-12-31	USANN	Industri	(tom)	1986-01-23	1986	HORDALAND	1260	RADØY	1.0	1.0	0.0	(tom)	(tom)	1	120000	30000	90000	75	60.64187	5.0411	60.64187,5.0411	60.38697	5.33206	60.38697,5.33206	2013	2015
2013	Industriutvikling Vest AS	997044509	PRAESIDIO TOTALIS AS	1610.0	911899043	Inkubatorbedrift	2013-01-01	2015-12-31	USANN	Energi	(tom)	2013-04-24	2013	HORDALAND	1263	LINDÅS	0.0	1.0	0.0	0	0	0	30000	7500	22500	75	60.5491	5.28559	60.5491,5.28559	60.38697	5.33206	60.38697,5.33206	2013	2015
2013	Industriutvikling Vest AS	997044509	Norwegian Weather Protection AS	1611.0	981537505	Forr.messig innovasjon	2013-01-01	2014-12-31	USANN	Industri	(tom)	2000-01-10	2000	HORDALAND	1263	LINDÅS	1.0	0.0	0.0	(tom)	(tom)	0	60000	15000	45000	75	60.5491	5.28559	60.5491,5.28559	60.38697	5.33206	60.38697,5.33206	2013	2014
2013	Industriutvikling Vest AS	997044509	Mi helse	1612.0	(tom)	Preinkubasjon	2013-01-01	2014-12-31	USANN	IKT	(tom)	(tom)	(tom)	HORDALAND	1266	MASFJORDEN	0.0	0.0	1.0	0	0	0	0	0	0	0	60.79946999999999	5.30035	60.79947,5.30035	60.38697	5.33206	60.38697,5.33206	2013	2014
2013	Industriutvikling Vest AS	997044509	Toppe Bilutleie AS 	1613.0	(tom)	Alumni	(tom)	(tom)	(tom)	Tjenesteyting	(tom)	(tom)	(tom)	HORDALAND	1263	LINDÅS	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	60.5491	5.28559	60.5491,5.28559	60.38697	5.33206	60.38697,5.33206	(tom	(tom
2013	Industriutvikling Vest AS	997044509	Frydenlund Kontormaskinservice AS	1614.0	(tom)	Preinkubasjon	2013-01-01	(tom)	USANN	IKT	(tom)	(tom)	(tom)	HORDALAND	1260	RADØY	0.0	0.0	1.0	0	0	0	40000	10000	30000	75	60.64187	5.0411	60.64187,5.0411	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	Avfallsbransjen	1615.0	(tom)	Preinkubasjon	2013-01-01	2013-12-31	SANN	Industri	(tom)	(tom)	(tom)	HORDALAND	1264	AUSTRHEIM	0.0	0.0	1.0	0	0	0	0	0	0	0	60.77741999999999	4.93227	60.77742,4.93227	60.38697	5.33206	60.38697,5.33206	2013	2013
2013	Industriutvikling Vest AS	997044509	Ingeniørmiljø	1617.0	000000000	Postinkubasjon	2013-01-01	(tom)	USANN	Industri	(tom)	2013-12-31	2013	HORDALAND	1264	AUSTRHEIM	0.0	0.0	0.0	0	0	0	110000	32000	78000	70.91	60.77741999999999	4.93227	60.77742,4.93227	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	Pendlerprosjekt	1618.0	(tom)	Alumni	(tom)	(tom)	(tom)	Annet	(tom)	(tom)	(tom)	HORDALAND	1264	AUSTRHEIM	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	60.77741999999999	4.93227	60.77742,4.93227	60.38697	5.33206	60.38697,5.33206	(tom	(tom
2013	Industriutvikling Vest AS	997044509	Business Region Mongstad	1619.0	(tom)	Preinkubasjon	2013-01-01	(tom)	USANN	Annet	(tom)	(tom)	(tom)	HORDALAND	1264	AUSTRHEIM	0.0	0.0	1.0	0	0	0	0	0	0	0	60.77741999999999	4.93227	60.77742,4.93227	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	Bedriftshelsetjeneste	1621.0	(tom)	Preinkubasjon	2013-01-01	(tom)	SANN	Helse	(tom)	(tom)	(tom)	HORDALAND	1264	AUSTRHEIM	0.0	0.0	1.0	0	0	0	0	0	0	0	60.77741999999999	4.93227	60.77742,4.93227	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	Subsea Island	1622.0	(tom)	Preinkubasjon	2013-01-01	(tom)	USANN	Industri	(tom)	(tom)	(tom)	HORDALAND	1260	RADØY	0.0	0.0	1.0	0	0	0	0	0	0	0	60.64187	5.0411	60.64187,5.0411	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	Plasmagassifisering	1623.0	(tom)	Preinkubasjon	2013-01-01	(tom)	USANN	Energi	(tom)	(tom)	(tom)	HORDALAND	1264	AUSTRHEIM	0.0	0.0	1.0	0	0	0	0	0	0	0	60.77741999999999	4.93227	60.77742,4.93227	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	BM Frekhaug	1624.0	(tom)	Preinkubasjon	2013-01-01	(tom)	USANN	Annet	(tom)	(tom)	(tom)	HORDALAND	1256	MELAND	0.0	0.0	1.0	0	0	0	0	0	0	0	60.51777	5.24063	60.51777,5.24063	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	NHIL	1625.0	(tom)	Alumni	(tom)	(tom)	(tom)	Annet	(tom)	(tom)	(tom)	HORDALAND	1263	LINDÅS	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	60.5491	5.28559	60.5491,5.28559	60.38697	5.33206	60.38697,5.33206	(tom	(tom
2013	Industriutvikling Vest AS	997044509	Fedje Mekaniske Industrier AS	1626.0	988499250	Preinkubasjon	2013-01-01	(tom)	USANN	Industri	(tom)	(tom)	(tom)	HORDALAND	1265	FEDJE	0.0	0.0	1.0	0	0	0	0	0	0	0	60.77873	4.71965	60.77873,4.71965	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	ECO Energy Holding AS	1627.0	(tom)	Alumni	(tom)	(tom)	(tom)	Energi	(tom)	(tom)	(tom)	HORDALAND	1201	BERGEN	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	60.391999999999996	5.327999999999999	60.392,5.328	60.38697	5.33206	60.38697,5.33206	(tom	(tom
2013	Industriutvikling Vest AS	997044509	EnviroNOR AS	1628.0	996767965	Preinkubasjon	2013-01-01	(tom)	USANN	Industri	(tom)	(tom)	(tom)	HORDALAND	1256	MELAND	0.0	0.0	1.0	0	0	0	0	0	0	0	60.51777	5.24063	60.51777,5.24063	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	EcoStream AS	1629.0	(tom)	Alumni	(tom)	(tom)	(tom)	Energi	(tom)	(tom)	(tom)	HORDALAND	1264	AUSTRHEIM	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	60.77741999999999	4.93227	60.77742,4.93227	60.38697	5.33206	60.38697,5.33206	(tom	(tom
2013	Industriutvikling Vest AS	997044509	Nettverk VRI	1631.0	(tom)	Preinkubasjon	2013-01-01	(tom)	USANN	FoU/Undervisning	(tom)	(tom)	(tom)	HORDALAND	1264	AUSTRHEIM	0.0	0.0	1.0	0	0	0	0	0	0	0	60.77741999999999	4.93227	60.77742,4.93227	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	Prosjekt OTD	1632.0	000000000	Postinkubasjon	2013-01-01	(tom)	USANN	Industri	(tom)	2013-12-31	2013	HORDALAND	1264	AUSTRHEIM	0.0	0.0	0.0	0	0	0	0	0	0	0	60.77741999999999	4.93227	60.77742,4.93227	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	Rekruttering Drift- og Vedlikehold	1633.0	(tom)	Preinkubasjon	2013-01-01	(tom)	USANN	Tjenesteyting	(tom)	(tom)	(tom)	HORDALAND	1264	AUSTRHEIM	0.0	0.0	1.0	0	0	0	0	0	0	0	60.77741999999999	4.93227	60.77742,4.93227	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	Eacon AS	1973.0	(tom)	Alumni	(tom)	(tom)	(tom)	Energi	(tom)	(tom)	(tom)	HORDALAND	1264	AUSTRHEIM	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	60.77741999999999	4.93227	60.77742,4.93227	60.38697	5.33206	60.38697,5.33206	(tom	(tom
2013	Industriutvikling Vest AS	997044509	Green Marin	1974.0	(tom)	Alumni	(tom)	(tom)	(tom)	Industri	(tom)	(tom)	(tom)	HORDALAND	1260	RADØY	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	60.64187	5.0411	60.64187,5.0411	60.38697	5.33206	60.38697,5.33206	(tom	(tom
2013	Industriutvikling Vest AS	997044509	Spurkeland Vikinggard	1975.0	(tom)	Alumni	(tom)	(tom)	(tom)	Annet	(tom)	(tom)	(tom)	HORDALAND	1263	LINDÅS	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	60.5491	5.28559	60.5491,5.28559	60.38697	5.33206	60.38697,5.33206	(tom	(tom
2013	Industriutvikling Vest AS	997044509	Pixelpoint	1976.0	000000000	Postinkubasjon	2013-01-01	(tom)	USANN	IKT	(tom)	2013-12-31	2013	HORDALAND	1256	MELAND	0.0	0.0	0.0	0	0	0	0	0	0	0	60.51777	5.24063	60.51777,5.24063	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	Fabicon	1977.0	(tom)	Alumni	(tom)	(tom)	(tom)	Annet	(tom)	(tom)	(tom)	HORDALAND	1263	LINDÅS	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	60.5491	5.28559	60.5491,5.28559	60.38697	5.33206	60.38697,5.33206	(tom	(tom
2013	Industriutvikling Vest AS	997044509	Kjøretøysystem	1978.0	(tom)	Preinkubasjon	2013-01-01	(tom)	USANN	IKT	(tom)	(tom)	(tom)	HORDALAND	1263	LINDÅS	0.0	0.0	1.0	0	0	0	0	0	0	0	60.5491	5.28559	60.5491,5.28559	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	Branndør	1979.0	(tom)	Preinkubasjon	2013-01-01	(tom)	USANN	Industri	(tom)	(tom)	(tom)	HORDALAND	1263	LINDÅS	0.0	0.0	1.0	0	0	0	0	0	0	0	60.5491	5.28559	60.5491,5.28559	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	Boretårn	1980.0	000000000	Postinkubasjon	2013-01-01	(tom)	USANN	FoU/Undervisning	(tom)	2013-12-31	2013	HORDALAND	1264	AUSTRHEIM	0.0	0.0	0.0	0	0	0	0	0	0	0	60.77741999999999	4.93227	60.77742,4.93227	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	TWMA	1983.0	(tom)	Preinkubasjon	2013-01-01	(tom)	USANN	Industri	(tom)	(tom)	(tom)	HORDALAND	1263	LINDÅS	0.0	0.0	1.0	0	0	0	0	0	0	0	60.5491	5.28559	60.5491,5.28559	60.38697	5.33206	60.38697,5.33206	2013	(tom
2013	Industriutvikling Vest AS	997044509	Radøygruppen Tidevann	1985.0	(tom)	Preinkubasjon	2013-01-01	(tom)	USANN	Energi	(tom)	(tom)	(tom)	HORDALAND	1260	RADØY	0.0	0.0	1.0	0	0	0	0	0	0	0	60.64187	5.0411	60.64187,5.0411	60.38697	5.33206	60.38697,5.33206	2013	(tom
